authorID,groupID,author_name,author_order,address,university,department,postal_code,city,state,country,RP_address,RI,OI,UT,refID,PT,PY,PU
44865,44865,"Welch, Mark E.",5,"Mississippi State Univ, Biol Sci Dept, Mississippi State, MS 39762 USA.",mississippi state univ,biol sci dept,39762,mississippi state,ms,usa,NA,NA,NA,WOS:000461135000027,15451,J,2019,OXFORD UNIV PRESS INC
44866,21005,"Amsalem, Etya",1,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000453209600002,15452,J,2018,OXFORD UNIV PRESS INC
44867,9215,"Grozinger, Christina M.",2,Could not be extracted,could not be extracted,NA,NA,NA,NA,could not be extracted,NA,NA,NA,WOS:000453209600002,15452,J,2018,OXFORD UNIV PRESS INC
44868,42145,"Elias, Damian O.",3,"Univ Calif Berkeley, Dept Environm Sci Policy & Management, 140 Mulford Hall, Berkeley, CA 94720 USA.",univ calif berkeley,dept environm sci policy & management,94720,berkeley,ca,usa,NA,C-4954-2013,0000-0002-5895-4275,WOS:000453209600012,15453,J,2018,OXFORD UNIV PRESS INC
44869,44869,"GIRARD, M",1,"Univ Calif Berkeley, Dept Environm Sci Policy & Management, 140 Mulford Hall, Berkeley, CA 94720 USA.",univ calif berkeley,dept environm sci policy & management,94720,berkeley,ca,usa,NA,NA,NA,WOS:000453209600012,15453,J,2018,OXFORD UNIV PRESS INC
44870,359,"Kasumovic, Michael M.",2,"Univ New South Wales, Sch Biol Earth & Environm Sci, Evolut & Ecol Res Ctr, Biol Sci Bldg D26, Sydney, NSW 2052, Australia.",univ new south wales,sch biol earth & environm sci,2052,sydney,NA,australia,NA,F-1331-2011,0000-0003-0158-5517,WOS:000453209600012,15453,J,2018,OXFORD UNIV PRESS INC
44871,2317,"Griffith, S. C.",3,"Macquarie Univ, Dept Biol Sci, Sydney, NSW 2109, Australia.",macquarie univ,dept biol sci,2109,sydney,NA,australia,NA,A-1996-2010,0000-0001-7612-4999,WOS:000453209600013,15454,J,2018,OXFORD UNIV PRESS INC
44872,35003,"McDiarmid, Callum S.",1,"Macquarie Univ, Dept Biol Sci, Sydney, NSW 2109, Australia.",macquarie univ,dept biol sci,2109,sydney,NA,australia,NA,AAD-9922-2020,0000-0003-2938-7176,WOS:000453209600013,15454,J,2018,OXFORD UNIV PRESS INC
44873,379,"Naguib, Marc",2,"Wageningen Univ, Dept Anim Sci, Behav Ecol Grp, Elst 1, NL-6708 WD Wageningen, Netherlands.",wageningen univ,dept anim sci,6708,wageningen,NA,netherlands,NA,C-2650-2009,0000-0003-0494-4888,WOS:000453209600013,15454,J,2018,OXFORD UNIV PRESS INC
44874,44874,"Graham, Brendan A.",1,"Univ Windsor, Dept Biol Sci, 401 Sunset Ave,Biol Bldg, Windsor, ON N9B 3P4, Canada.",univ windsor,dept biol sci,n9b3p4,windsor,NA,canada,NA,NA,0000-0002-0839-1232,WOS:000432065500028,15455,J,2018,OXFORD UNIV PRESS INC
44875,31819,"Heath, Daniel D.",2,"Univ Windsor, Dept Biol Sci, 401 Sunset Ave,Biol Bldg, Windsor, ON N9B 3P4, Canada.",univ windsor,dept biol sci,n9b3p4,windsor,NA,canada,NA,NA,NA,WOS:000432065500028,15455,J,2018,OXFORD UNIV PRESS INC
44876,552,"Mennill, DJ",4,"Univ Windsor, Dept Biol Sci, 401 Sunset Ave,Biol Bldg, Windsor, ON N9B 3P4, Canada.",univ windsor,dept biol sci,n9b3p4,windsor,NA,canada,NA,NA,0000-0001-9314-6700,WOS:000432065500028,15455,J,2018,OXFORD UNIV PRESS INC
44877,44877,"Walter, Ryan P.",3,"Univ Windsor, Great Lakes Inst Environm Res, 401 Sunset Ave, Windsor, ON N9B 3P4, Canada.",univ windsor,great lakes inst environm res,n9b3p4,windsor,NA,canada,NA,NA,NA,WOS:000432065500028,15455,J,2018,OXFORD UNIV PRESS INC
44878,3411,"Eadie, John M.",2,"Univ Calif Davis, Dept Wildlife Fish & Conservat Biol, Ecol & Anim Behav Grad Grp, Davis, CA 95616 USA.",univ calif davis,dept wildlife fish & conservat biol,95616,davis,ca,usa,NA,NA,0000-0001-9573-2703,WOS:000432065500004,15456,J,2018,OXFORD UNIV PRESS INC
44879,1730,"Lyon, BE",1,"Univ Calif Santa Cruz, Dept Ecol & Evolutionary Biol, Santa Cruz, CA 95064 USA.",univ calif santa cruz,dept ecol & evolutionary biol,95064,santa cruz,ca,usa,NA,E-8491-2011,NA,WOS:000432065500004,15456,J,2018,OXFORD UNIV PRESS INC
44880,44880,"Shizuka, Daizaburo",3,"Univ Nebraska Lincoln, Sch Biol Sci, Lincoln, NE 68588 USA.",univ nebraska lincoln,sch biol sci,68588,lincoln,ne,usa,NA,NA,NA,WOS:000432065500004,15456,J,2018,OXFORD UNIV PRESS INC
44881,37544,"Kelber, Almut",3,"Lund Univ, Dept Biol, Salvegatan 35, S-22362 Lund, Sweden.",lund univ,dept biol,22362,lund,NA,sweden,NA,H-6216-2014,0000-0003-3937-2808,WOS:000427885600007,15457,J,2018,OXFORD UNIV PRESS INC
44882,44882,"Lind, Olle",2,"Lund Univ, Dept Philosophy, Helgonavagen 3, S-22362 Lund, Sweden.",lund univ,dept philosophy,22362,lund,NA,sweden,NA,NA,NA,WOS:000427885600007,15457,J,2018,OXFORD UNIV PRESS INC
44883,37546,"Olsson, P-O Christian",1,"Lund Univ, Dept Biol, Salvegatan 35, S-22362 Lund, Sweden.",lund univ,dept biol,22362,lund,NA,sweden,NA,V-5844-2019,0000-0001-9026-3274,WOS:000427885600007,15457,J,2018,OXFORD UNIV PRESS INC
44884,44405,"Lahdenpera, Mirkka",2,"Univ Turku, Dept Biol, Vesilinnantie 5, Turku 20014, Finland.",univ turku,dept biol,20014,turku,NA,finland,NA,NA,0000-0003-0062-6284,WOS:000427885600013,15458,J,2018,OXFORD UNIV PRESS INC
44885,35215,"Lummaa, Virpi",4,"Univ Turku, Dept Biol, Vesilinnantie 5, Turku 20014, Finland.",univ turku,dept biol,20014,turku,NA,finland,NA,AHB-0181-2022,NA,WOS:000427885600013,15458,J,2018,OXFORD UNIV PRESS INC
44886,44886,"Pettay, Jenni",1,"Univ Turku, Dept Biol, Vesilinnantie 5, Turku 20014, Finland.",univ turku,dept biol,20014,turku,NA,finland,NA,NA,0000-0002-7768-5883,WOS:000427885600013,15458,J,2018,OXFORD UNIV PRESS INC
44887,49331,"Rotkirch, Anna",3,"Populat Res Inst, Kalevankatu 16,PL 849, Helsinki 00101, Finland.",populat res inst,kalevankatu 16,00101,helsinki,NA,finland,NA,NA,NA,WOS:000427885600013,15458,J,2018,OXFORD UNIV PRESS INC
44888,44888,"De Marsico, Maria C.",4,"Univ Buenos Aires, Fac Ciencias Exactas & Nat, IEGEBA, Dept Ecol Genet & Evoluc, Intendente Guiraldes 2160,Ciudad Univ,C1428EGA, Buenos Aires, DF, Argentina.",univ buenos aires,fac ciencias exactas & nat,NA,buenos aires,NA,argentina,NA,NA,NA,WOS:000427885600012,15459,J,2018,OXFORD UNIV PRESS INC
44889,10653,"Gloag, Ros",2,"Univ Sydney, Sch Life & Environm Sci, Macleay Bldg A12, Sydney, NSW 2006, Australia.",univ sydney,sch life & environm sci,2006,sydney,NA,australia,NA,I-9418-2019,0000-0002-2037-4267,WOS:000427885600012,15459,J,2018,OXFORD UNIV PRESS INC
44890,63177,"Reboreda, JC",3,"Univ Buenos Aires, Fac Ciencias Exactas & Nat, IEGEBA, Dept Ecol Genet & Evoluc, Intendente Guiraldes 2160,Ciudad Univ,C1428EGA, Buenos Aires, DF, Argentina.",univ buenos aires,fac ciencias exactas & nat,NA,buenos aires,NA,argentina,NA,E-5548-2012,NA,WOS:000427885600012,15459,J,2018,OXFORD UNIV PRESS INC
44891,20980,"Ursino, Cynthia A.",1,"Univ Buenos Aires, Fac Ciencias Exactas & Nat, IEGEBA, Dept Ecol Genet & Evoluc, Intendente Guiraldes 2160,Ciudad Univ,C1428EGA, Buenos Aires, DF, Argentina.",univ buenos aires,fac ciencias exactas & nat,NA,buenos aires,NA,argentina,NA,NA,NA,WOS:000427885600012,15459,J,2018,OXFORD UNIV PRESS INC
44892,14450,"Kodandaramaiah, Ullasa",2,"Indian Inst Sci Educ & Res Thiruvananthapuram, Sch Biol, IISER TVM Ctr Res & Educ Ecol & Evolut ICREEE, Maruthamala PO, Thiruvananthapuram 695551, Kerala, India.",indian inst sci educ & res thiruvananthapuram,sch biol,695551,thiruvananthapuram,NA,india,NA,B-9683-2009,NA,WOS:000422957500016,15460,J,2018,OXFORD UNIV PRESS INC
44893,8838,"Murali, Gopal",1,"Indian Inst Sci Educ & Res Thiruvananthapuram, Sch Biol, IISER TVM Ctr Res & Educ Ecol & Evolut ICREEE, Maruthamala PO, Thiruvananthapuram 695551, Kerala, India.",indian inst sci educ & res thiruvananthapuram,sch biol,695551,thiruvananthapuram,NA,india,NA,I-9008-2019,0000-0002-5307-325X,WOS:000422957500016,15460,J,2018,OXFORD UNIV PRESS INC
44894,29289,"Bonter, David N.",2,"Cornell Lab Ornithol, 159 Sapsucker Woods Rd, Ithaca, NY 14850 USA.",cornell lab ornithol,159 sapsucker woods rd,14850,ithaca,ny,usa,NA,H-1313-2013,0000-0003-1768-1941,WOS:000415675000007,15461,J,2017,OXFORD UNIV PRESS INC
44895,44895,"Eldermire, Charles",3,"Cornell Lab Ornithol, 159 Sapsucker Woods Rd, Ithaca, NY 14850 USA.",cornell lab ornithol,159 sapsucker woods rd,14850,ithaca,ny,usa,NA,NA,0000-0002-2711-2331,WOS:000415675000007,15461,J,2017,OXFORD UNIV PRESS INC
44896,44896,"Freeman, Benjamin G.",4,"Univ British Columbia, Dept Zool, 4200-6270 Univ Blvd, Vancouver, BC V6T 1Z4, Canada.",univ british columbia,dept zool,v6t1z4,vancouver,NA,canada,NA,NA,NA,WOS:000415675000007,15461,J,2017,OXFORD UNIV PRESS INC
44897,11808,"Greig, Emma I.",5,"Cornell Lab Ornithol, 159 Sapsucker Woods Rd, Ithaca, NY 14850 USA.",cornell lab ornithol,159 sapsucker woods rd,14850,ithaca,ny,usa,NA,NA,NA,WOS:000415675000007,15461,J,2017,OXFORD UNIV PRESS INC
44898,44898,"Harmon, Luke J.",6,"Univ Idaho, Dept Biol Sci, 875 Perimeter Dr,MS 3051, Moscow, ID 83844 USA.",univ idaho,dept biol sci,83844,moscow,id,usa,NA,A-8225-2012,0000-0002-4985-5750,WOS:000415675000007,15461,J,2017,OXFORD UNIV PRESS INC
44899,44899,"HOCHACHKA, W",8,"Cornell Lab Ornithol, 159 Sapsucker Woods Rd, Ithaca, NY 14850 USA.",cornell lab ornithol,159 sapsucker woods rd,14850,ithaca,ny,usa,NA,J-9768-2012,0000-0002-0595-7827,WOS:000415675000007,15461,J,2017,OXFORD UNIV PRESS INC
44900,44900,"Lisle, Curtis",7,"KnowledgeVis LLC, 2602 Chinook Trail, Maitland, FL 32751 USA.",knowledgevis llc,2602 chinook trail,32751,maitland,fl,usa,NA,NA,NA,WOS:000415675000007,15461,J,2017,OXFORD UNIV PRESS INC
44901,7914,"Miller, Eliot T.",1,"Cornell Lab Ornithol, 159 Sapsucker Woods Rd, Ithaca, NY 14850 USA.",cornell lab ornithol,159 sapsucker woods rd,14850,ithaca,ny,usa,NA,NA,NA,WOS:000415675000007,15461,J,2017,OXFORD UNIV PRESS INC
44902,1355,"Briffa, Mark",1,"Plymouth Univ, Sch Biol & Marine Sci, Plymouth PL4 8AA, Devon, England.",plymouth univ,sch biol & marine sci,pl48aa,plymouth,devon,england,NA,M-9041-2013,NA,WOS:000401942800003,15462,J,2017,OXFORD UNIV PRESS INC
44903,108,"Croft, Darren P.",2,"Univ Exeter, Sch Psychol, Ctr Res Anim Behav, Perry Rd, Exeter EX4 4QG, Devon, England.",univ exeter,sch psychol,ex44qg,exeter,devon,england,NA,KBC-3272-2024,0000-0001-6869-5097,WOS:000401942800032,15463,J,2017,OXFORD UNIV PRESS INC
44904,108,"Croft, Darren P.",2,"Univ Exeter, Sch Psychol, Ctr Res Anim Behav, Perry Rd, Exeter EX4 4QG, Devon, England.",univ exeter,sch psychol,ex44qg,exeter,devon,england,NA,B-5503-2009,0000-0001-6869-5097,WOS:000401942800032,15463,J,2017,OXFORD UNIV PRESS INC
44905,8312,"Darden, Safi K.",4,"Univ Exeter, Sch Psychol, Ctr Res Anim Behav, Perry Rd, Exeter EX4 4QG, Devon, England.",univ exeter,sch psychol,ex44qg,exeter,devon,england,NA,C-5940-2016,0000-0002-2567-7902,WOS:000401942800032,15463,J,2017,OXFORD UNIV PRESS INC
44906,2248,"Endler, J. A.",3,"Deakin Univ, Sch Life & Environm Sci, Ctr Integrat Ecol, Waurn Ponds, Vic 3216, Australia.",deakin univ,sch life & environm sci,3216,waurn ponds,NA,australia,NA,B-6659-2009,0000-0002-7557-7627,WOS:000401942800032,15463,J,2017,OXFORD UNIV PRESS INC
44907,40593,"Macario, Alessandro",1,"Univ Exeter, Sch Psychol, Ctr Res Anim Behav, Perry Rd, Exeter EX4 4QG, Devon, England.",univ exeter,sch psychol,ex44qg,exeter,devon,england,NA,L-9501-2019,NA,WOS:000401942800032,15463,J,2017,OXFORD UNIV PRESS INC
44908,44908,"Dean, Rebecca",3,"Monash Univ, Sch Biol Sci, Clayton Campus, Clayton, Vic, Australia.",monash univ,sch biol sci,NA,clayton,NA,australia,NA,JLM-8172-2023,NA,WOS:000401942800023,15464,J,2017,OXFORD UNIV PRESS INC
44909,41119,"Favati, Anna",2,"Stockholm Univ, Dept Zool, S-10691 Stockholm, Sweden.",stockholm univ,dept zool,10691,stockholm,NA,sweden,NA,NA,NA,WOS:000401942800023,15464,J,2017,OXFORD UNIV PRESS INC
44910,3113,"Lovlie, Hanne",4,"Linkoping Univ, IFM Biol, S-58183 Linkoping, Sweden.",linkoping univ,ifm biol,58183,linkoping,NA,sweden,NA,NA,NA,WOS:000401942800023,15464,J,2017,OXFORD UNIV PRESS INC
44911,44911,"Rosher, Charlotte",1,"Linkoping Univ, IFM Biol, S-58183 Linkoping, Sweden.",linkoping univ,ifm biol,58183,linkoping,NA,sweden,NA,NA,0009-0000-3469-7051,WOS:000401942800023,15464,J,2017,OXFORD UNIV PRESS INC
44912,260,"Carter, Gerald G.",1,"Smithsonian Trop Res Inst, Luis Clement Ave,Tupper Bldg 401, Panama City, Panama.",smithsonian trop res inst,luis clement ave,NA,panama city,NA,panama,NA,NA,NA,WOS:000401769000032,15465,J,2017,OXFORD UNIV PRESS INC
44913,6561,"Page, Rachel A.",3,"Smithsonian Trop Res Inst, Luis Clement Ave,Tupper Bldg 401, Panama City, Panama.",smithsonian trop res inst,luis clement ave,NA,panama city,NA,panama,NA,AAE-4816-2021,0000-0001-7072-0669,WOS:000401769000032,15465,J,2017,OXFORD UNIV PRESS INC
44914,6561,"Page, Rachel A.",3,"Smithsonian Trop Res Inst, Luis Clement Ave,Tupper Bldg 401, Panama City, Panama.",smithsonian trop res inst,luis clement ave,NA,panama city,NA,panama,NA,GQQ-2818-2022,0000-0001-7072-0669,WOS:000401769000032,15465,J,2017,OXFORD UNIV PRESS INC
44915,261,"Wilkinson, Gerald S.",2,"Univ Maryland, Dept Biol, 4094 Campus Dr, College Pk, MD 20742 USA.",univ maryland,dept biol,20742,college park,md,usa,NA,E-4424-2011,0000-0001-7799-8444,WOS:000401769000032,15465,J,2017,OXFORD UNIV PRESS INC
44916,301,"Crane, Adam L.",1,"Univ Saskatchewan, Dept Biol, 112 Sci Pl, Saskatoon, SK S7N 5E2, Canada.",univ saskatchewan,dept biol,s7n5e2,saskatoon,NA,canada,NA,Q-4937-2018,0000-0002-8645-8180,WOS:000397065500036,15466,J,2017,OXFORD UNIV PRESS INC
44917,17796,"Demuth, Brandon S.",2,"Univ Saskatchewan, Dept Biol, 112 Sci Pl, Saskatoon, SK S7N 5E2, Canada.",univ saskatchewan,dept biol,s7n5e2,saskatoon,NA,canada,NA,NA,NA,WOS:000397065500036,15466,J,2017,OXFORD UNIV PRESS INC
44918,159,"Ferrari, Maud C. O.",3,"Univ Saskatchewan, WCVM, Dept Biol Sci, 52 Campus Dr, Saskatoon, SK S7N 5B4, Canada.",univ saskatchewan,wcvm,s7n5b4,saskatoon,NA,canada,NA,A-9585-2008,NA,WOS:000397065500036,15466,J,2017,OXFORD UNIV PRESS INC
44919,4583,"Lihoreau, Mathieu",1,"Univ Toulouse, CNRS, Res Ctr Anim Cognit CRCA, Ctr Integrat Biol CBI,UPS, Toulouse, France.",univ toulouse,cnrs,NA,toulouse,NA,france,NA,H-7623-2013,0000-0002-2463-2040,WOS:000389773900015,15467,J,2016,OXFORD UNIV PRESS INC
44920,7391,"Rivault, Colette",2,"Univ Rennes 1, CNRS UMR Ethol Anim & Humaine 6552, 1 Ave Gen Leclerc, Rennes, France.",univ rennes 1,cnrs umr ethol anim & humaine 6552,NA,rennes,NA,france,NA,NA,NA,WOS:000389773900015,15467,J,2016,OXFORD UNIV PRESS INC
44921,5354,"van Zweden, Jelle S.",3,"Katholieke Univ Leuven, Lab Socioecol & Social Evolut, Dept Biol, Naamsestr 59, B-3000 Leuven, Belgium.",katholieke univ leuven,lab socioecol & social evolut,3000,leuven,NA,belgium,NA,AAD-7858-2020,NA,WOS:000389773900015,15467,J,2016,OXFORD UNIV PRESS INC
44922,52805,"He, Qiao-Qiao",1,"Chinese Acad Sci, Inst Zool, Theoret Ecol Grp, Key Lab Anim Ecol & Conservat Biol, Beichen West Rd, Beijing 100101, Peoples R China.",chinese acad sci,inst zool,100101,beijing,NA,china,NA,NA,0000-0002-9381-7444,WOS:000384650600014,15468,J,2016,OXFORD UNIV PRESS INC
44923,44923,"Ji, Ting",3,"Chinese Acad Sci, Inst Zool, Theoret Ecol Grp, Key Lab Anim Ecol & Conservat Biol, Beichen West Rd, Beijing 100101, Peoples R China.",chinese acad sci,inst zool,100101,beijing,NA,china,NA,NA,NA,WOS:000384650600014,15468,J,2016,OXFORD UNIV PRESS INC
44924,34553,"Mace, R",5,"UCL, Dept Anthropol, Human Evolutionary Ecol Grp, Taviton St, London WC1H 0BW, England.",ucl,dept anthropol,wc1h0bw,london,NA,england,NA,NA,0000-0002-6137-7739,WOS:000384650600014,15468,J,2016,OXFORD UNIV PRESS INC
44925,14163,"Tao, Yi",4,"Chinese Acad Sci, Inst Zool, Theoret Ecol Grp, Key Lab Anim Ecol & Conservat Biol, Beichen West Rd, Beijing 100101, Peoples R China.",chinese acad sci,inst zool,100101,beijing,NA,china,NA,JNE-5749-2023,0000-0002-0749-6614,WOS:000384650600014,15468,J,2016,OXFORD UNIV PRESS INC
44926,44926,"Wu, Jia-Jia",2,"UCL, Dept Anthropol, Human Evolutionary Ecol Grp, Taviton St, London WC1H 0BW, England.",ucl,dept anthropol,wc1h0bw,london,NA,england,NA,NA,0000-0002-3970-596X,WOS:000384650600014,15468,J,2016,OXFORD UNIV PRESS INC
44927,16542,"McCullough, Erin L.",1,"Univ Western Australia, Sch Anim Biol, Ctr Evolutionary Biol, 35 Stirling Highway, Crawley, WA 6009, Australia.",univ western australia,sch anim biol,6009,crawley,NA,australia,NA,NA,0000-0002-6886-9445,WOS:000384650600008,15469,J,2016,OXFORD UNIV PRESS INC
44928,1710,"Simmons, LW",2,"Univ Western Australia, Sch Anim Biol, Ctr Evolutionary Biol, 35 Stirling Highway, Crawley, WA 6009, Australia.",univ western australia,sch anim biol,6009,crawley,NA,australia,NA,B-1815-2011,0000-0003-0562-1474,WOS:000384650600008,15469,J,2016,OXFORD UNIV PRESS INC
44929,1319,"Angeloni, Lisa M.",5,"Colorado State Univ, Dept Biol, Ft Collins, CO 80523 USA.",colorado state univ,dept biol,80523,ft collins,co,usa,NA,NA,NA,WOS:000384650600017,15470,J,2016,OXFORD UNIV PRESS INC
44930,1320,"Crooks, Kevin R.",2,"Colorado State Univ, Dept Fish Wildlife & Conservat Biol, Ft Collins, CO 80523 USA.",colorado state univ,dept fish wildlife & conservat biol,80523,ft collins,co,usa,NA,NA,NA,WOS:000384650600017,15470,J,2016,OXFORD UNIV PRESS INC
44931,1321,"Fristrup, Kurt M.",4,"Natl Pk Serv, Nat Sounds & Night Skies Div, Ft Collins, CO 80525 USA.",natl pk serv,nat sounds & night skies div,80525,ft collins,co,usa,NA,NA,NA,WOS:000384650600017,15470,J,2016,OXFORD UNIV PRESS INC
44932,1322,"Shannon, Graeme",1,"Bangor Univ, Sch Biol Sci, Bangor LL57 2UW, Gwynedd, Wales.",bangor univ,sch biol sci,ll572uw,bangor,gwynedd,wales,NA,A-5790-2011,0000-0002-5039-4904,WOS:000384650600017,15470,J,2016,OXFORD UNIV PRESS INC
44933,1082,"Wittemyer, George",3,"Colorado State Univ, Dept Fish Wildlife & Conservat Biol, Ft Collins, CO 80523 USA.",colorado state univ,dept fish wildlife & conservat biol,80523,ft collins,co,usa,NA,AFQ-1840-2022,NA,WOS:000384650600017,15470,J,2016,OXFORD UNIV PRESS INC
44934,34567,"Beani, Laura",2,"Univ Firenze, Dipartimento Biol, Via Madonna del Piano 6, I-50019 Florence, Italy.",univ firenze,dipartimento biol,50019,florence,NA,italy,NA,NA,NA,WOS:000381225300031,15471,J,2016,OXFORD UNIV PRESS INC
44935,5746,"Cappa, Federico",1,"Univ Firenze, Dipartimento Biol, Via Madonna del Piano 6, I-50019 Florence, Italy.",univ firenze,dipartimento biol,50019,florence,NA,italy,NA,AAF-8489-2020,NA,WOS:000381225300031,15471,J,2016,OXFORD UNIV PRESS INC
44936,44936,"Cervo, R.",3,"Univ Firenze, Dipartimento Biol, Via Madonna del Piano 6, I-50019 Florence, Italy.",univ firenze,dipartimento biol,50019,florence,NA,italy,NA,NA,NA,WOS:000381225300031,15471,J,2016,OXFORD UNIV PRESS INC
44937,44937,"Colin, Melanie",2,"Univ Liege, Lab Fish & Amphibian Ethol, Behav Biol Unit, Dept Biol Ecol & Evolut, 22 Quai van Beneden, B-4020 Liege, Belgium.",univ liege,lab fish & amphibian ethol,4020,liege,NA,belgium,NA,NA,NA,WOS:000381225300013,15472,J,2016,OXFORD UNIV PRESS INC
44938,2399,"Denoel, Mathieu",3,"Univ Liege, Lab Fish & Amphibian Ethol, Behav Biol Unit, Dept Biol Ecol & Evolut, 22 Quai van Beneden, B-4020 Liege, Belgium.",univ liege,lab fish & amphibian ethol,4020,liege,NA,belgium,NA,NA,0000-0002-3586-8323,WOS:000381225300013,15472,J,2016,OXFORD UNIV PRESS INC
44939,22238,"Winandy, Laurane",1,"Univ Liege, Lab Fish & Amphibian Ethol, Behav Biol Unit, Dept Biol Ecol & Evolut, 22 Quai van Beneden, B-4020 Liege, Belgium.",univ liege,lab fish & amphibian ethol,4020,liege,NA,belgium,NA,NA,0000-0001-6255-2503,WOS:000381225300013,15472,J,2016,OXFORD UNIV PRESS INC
44940,1557,"Kilner, RM",1,"Univ Cambridge, Dept Zool, Downing St, Cambridge CB2 3EJ, England.",univ cambridge,dept zool,cb23ej,cambridge,NA,england,NA,B-2867-2012,0000-0003-1159-0758,WOS:000381224500004,15473,J,2016,OXFORD UNIV PRESS INC
44941,20757,"MORRIS, RL",1,"Univ Nottingham, Sch Life Sci, Univ Pk, Nottingham NG7 2RD, England.",univ nottingham,sch life sci,ng72rd,NA,NA,england,NA,NA,NA,WOS:000381224500035,15474,J,2016,OXFORD UNIV PRESS INC
44942,30447,"Reader, Tom",2,"Univ Nottingham, Sch Life Sci, Univ Pk, Nottingham NG7 2RD, England.",univ nottingham,sch life sci,ng72rd,NA,NA,england,NA,B-5518-2008,0000-0001-7586-8814,WOS:000381224500035,15474,J,2016,OXFORD UNIV PRESS INC
44943,5939,"Buchanan, Katherine L.",1,"Deakin Univ, Sch Life & Environm Sci, Geelong, Vic 3220, Australia.",deakin univ,sch life & environm sci,3220,geelong,NA,australia,NA,A-8178-2012,0000-0002-6648-5819,WOS:000375398800004,15475,J,2016,OXFORD UNIV PRESS INC
44944,13251,"Crino, O. L.",3,"Deakin Univ, Sch Life & Environm Sci, Geelong, Vic 3220, Australia.",deakin univ,sch life & environm sci,3220,geelong,NA,australia,NA,ABD-4776-2021,0000-0001-5700-1387,WOS:000375398800004,15475,J,2016,OXFORD UNIV PRESS INC
44945,20168,"Mariette, Mylene M.",2,"Deakin Univ, Sch Life & Environm Sci, Geelong, Vic 3220, Australia.",deakin univ,sch life & environm sci,3220,geelong,NA,australia,NA,AAA-9966-2020,0000-0003-0567-4111,WOS:000375398800004,15475,J,2016,OXFORD UNIV PRESS INC
44946,33946,"Lichtenstein, James L. L.",1,"Univ Pittsburgh, Dept Biol Sci, 4249 Fifth Ave, Pittsburgh, PA 15260 USA.",univ pittsburgh,dept biol sci,15260,pittsburgh,pa,usa,NA,NA,NA,WOS:000375398800028,15476,J,2016,OXFORD UNIV PRESS INC
44947,28193,"Modlmeier, Andreas P.",3,"Univ Pittsburgh, Dept Biol Sci, 4249 Fifth Ave, Pittsburgh, PA 15260 USA.",univ pittsburgh,dept biol sci,15260,pittsburgh,pa,usa,NA,H-3463-2019,0000-0002-3095-488X,WOS:000375398800028,15476,J,2016,OXFORD UNIV PRESS INC
44948,334,"Pruitt, Jonathan N.",2,"Univ Pittsburgh, Dept Biol Sci, 4249 Fifth Ave, Pittsburgh, PA 15260 USA.",univ pittsburgh,dept biol sci,15260,pittsburgh,pa,usa,NA,NA,0000-0003-0326-6755,WOS:000375398800028,15476,J,2016,OXFORD UNIV PRESS INC
